2026-05-07 06:40:34,213 - seo - INFO - 🚀 Sending Batch SEO request to AI...
2026-05-07 06:40:44,418 - ai_client - WARNING - No API key found for AI provider: gemini
2026-05-07 06:40:56,082 - trends - WARNING - Competitor RSS failed for 'sports tak': 404 Client Error: Not Found for url: https://www.youtube.com/feeds/videos.xml?channel_id=UCVXCo0W9pk2dDkEBNLhTt7A. Falling back to suggest API.
2026-05-07 06:40:56,388 - trends - WARNING - Competitor RSS failed for 'iqbal sports': 404 Client Error: Not Found for url: https://www.youtube.com/feeds/videos.xml?channel_id=UC91500_n_hM-wzH4y9g2MmA. Falling back to suggest API.
2026-05-07 06:40:56,764 - trends - WARNING - Competitor RSS failed for 'ab cricinfo': 404 Client Error: Not Found for url: https://www.youtube.com/feeds/videos.xml?channel_id=UCDp2t-2y-Wl-9J61t6001Ig. Falling back to suggest API.
2026-05-07 06:40:57,097 - trends - WARNING - Competitor RSS failed for 'sports yaari': 404 Client Error: Not Found for url: https://www.youtube.com/feeds/videos.xml?channel_id=UCjFw-0Vdfy2KW78NClGECXw. Falling back to suggest API.
2026-05-07 06:40:57,961 - trends - WARNING - Competitor RSS failed for 'sports tak': 404 Client Error: Not Found for url: https://www.youtube.com/feeds/videos.xml?channel_id=UCVXCo0W9pk2dDkEBNLhTt7A. Falling back to suggest API.
2026-05-07 06:40:58,321 - trends - WARNING - Competitor RSS failed for 'iqbal sports': 404 Client Error: Not Found for url: https://www.youtube.com/feeds/videos.xml?channel_id=UC91500_n_hM-wzH4y9g2MmA. Falling back to suggest API.
2026-05-07 06:40:58,427 - trends - WARNING - Competitor RSS failed for 'ab cricinfo': 404 Client Error: Not Found for url: https://www.youtube.com/feeds/videos.xml?channel_id=UCDp2t-2y-Wl-9J61t6001Ig. Falling back to suggest API.
2026-05-07 06:40:58,755 - trends - WARNING - Competitor RSS failed for 'sports yaari': 404 Client Error: Not Found for url: https://www.youtube.com/feeds/videos.xml?channel_id=UCjFw-0Vdfy2KW78NClGECXw. Falling back to suggest API.
2026-05-07 06:40:58,808 - trends - INFO - 🏏 Identifying match context for: RCB vs CSK IPL 2024
2026-05-07 06:44:35,574 - trends - INFO - 🏏 Fetching scorecard from: https://www.cricbuzz.com/cricket-match/live-scores
2026-05-07 06:44:38,401 - ai_client - WARNING - No API key found for AI provider: gemini
2026-05-07 06:44:38,496 - ai_client - WARNING - No API key found for AI provider: gemini
2026-05-07 06:44:38,521 - ai_client - WARNING - No API key found for AI provider: gemini
2026-05-07 06:44:38,555 - ai_client - WARNING - No API key found for AI provider: gemini
2026-05-07 06:44:38,581 - ai_client - WARNING - No API key found for AI provider: gemini
2026-05-07 06:44:38,615 - ai_client - WARNING - No API key found for AI provider: gemini
2026-05-07 06:44:38,716 - ai_client - WARNING - No API key found for AI provider: gemini
2026-05-07 06:44:38,755 - ai_client - WARNING - No API key found for AI provider: gemini
2026-05-07 06:44:38,782 - ai_client - WARNING - No API key found for AI provider: gemini
2026-05-07 06:44:53,216 - trends - INFO - 🏏 Fetching scorecard from: https://www.cricbuzz.com/cricket-match/live-scores
2026-05-07 06:45:06,920 - ai_client - WARNING - No API key found for AI provider: gemini
2026-05-07 06:45:28,358 - ai_client - WARNING - No API key found for AI provider: gemini
2026-05-07 06:45:37,275 - ai_client - WARNING - No API key found for AI provider: gemini
2026-05-07 06:45:38,156 - trends - WARNING - Competitor RSS failed for 'sports tak': 404 Client Error: Not Found for url: https://www.youtube.com/feeds/videos.xml?channel_id=UCVXCo0W9pk2dDkEBNLhTt7A. Falling back to suggest API.
2026-05-07 06:45:38,476 - trends - WARNING - Competitor RSS failed for 'iqbal sports': 404 Client Error: Not Found for url: https://www.youtube.com/feeds/videos.xml?channel_id=UC91500_n_hM-wzH4y9g2MmA. Falling back to suggest API.
2026-05-07 06:45:38,786 - trends - WARNING - Competitor RSS failed for 'ab cricinfo': 404 Client Error: Not Found for url: https://www.youtube.com/feeds/videos.xml?channel_id=UCDp2t-2y-Wl-9J61t6001Ig. Falling back to suggest API.
2026-05-07 06:45:39,137 - trends - WARNING - Competitor RSS failed for 'sports yaari': 404 Client Error: Not Found for url: https://www.youtube.com/feeds/videos.xml?channel_id=UCjFw-0Vdfy2KW78NClGECXw. Falling back to suggest API.
2026-05-07 06:45:39,180 - seo - INFO - 🚀 Sending Batch SEO request to AI...
2026-05-07 06:45:39,182 - seo - INFO - 🚀 Sending Batch SEO request to AI...
2026-05-07 06:45:44,393 - analyzer - INFO - [test] Analyzing clip...
2026-05-07 06:51:54,318 - ai_client - WARNING - No API key found for AI provider: gemini
2026-05-07 06:51:54,734 - trends - INFO - 🏏 Fetching scorecard from: https://www.cricbuzz.com/cricket-match/live-scores
2026-05-07 06:52:00,218 - analyzer - INFO - [test] Analyzing clip...
2026-05-07 06:52:02,940 - trends - WARNING - Competitor RSS failed for 'sports tak': 404 Client Error: Not Found for url: https://www.youtube.com/feeds/videos.xml?channel_id=UCVXCo0W9pk2dDkEBNLhTt7A. Falling back to suggest API.
